########Default mode########
2015-12-08 11:56:36 2490 null
2015-12-08 11:56:36 2490 null
2015-12-08 11:56:36 2490 null
########Default mode########
2015-12-08 11:57:13 5890 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:13 5890 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:13 6500 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:13 6500 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:13 6500 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:13 7110 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:13 7110 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:13 7110 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:13 7740 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:13 7740 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:13 7740 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:13 8350 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:13 8350 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:13 8350 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:13 8960 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:13 8960 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:13 8960 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:13 9570 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:13 9570 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:13 9570 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:14 0180 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:14 0180 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:14 0180 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:14 0790 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:14 0790 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:14 0790 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:14 1390 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:14 1390 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:14 1390 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:14 2000 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:14 2000 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:14 2000 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:14 2600 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:14 2600 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:14 2600 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:14 3210 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:14 3210 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:14 3210 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:14 3820 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:14 3820 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:14 3820 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:14 4430 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:14 4430 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:14 4430 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:14 5060 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:14 5060 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:14 5060 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:14 5680 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:14 5680 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:14 5680 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:14 6280 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:14 6280 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:14 6280 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:14 6880 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:14 6880 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:14 6880 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:14 7480 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:14 7480 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:14 7480 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:14 8080 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:14 8080 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:14 8080 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:14 8720 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:14 8720 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:14 8720 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:14 9310 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:14 9310 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:14 9310 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:14 9920 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:14 9920 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:14 9920 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:15 0530 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:15 0530 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:15 0530 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:15 1140 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:15 1140 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:15 1140 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:15 1750 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:15 1750 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:15 1750 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:15 2360 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:15 2360 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:15 2360 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:15 2970 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:15 2970 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:15 2970 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:15 3580 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:15 3580 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:15 3580 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:15 4210 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:15 4210 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:15 4210 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:15 4820 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:15 4820 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:15 4820 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:15 5430 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:15 5430 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:15 5430 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:15 6050 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:15 6050 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:15 6050 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:15 6690 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:15 6690 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:15 6690 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:15 7290 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:15 7290 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:15 7290 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:15 7900 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:15 7900 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:15 7900 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:15 8520 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:15 8520 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:15 8520 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:15 9140 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:15 9140 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:15 9140 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:15 9750 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:15 9750 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:15 9750 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:16 0380 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:16 0380 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:16 0380 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:16 0990 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:16 0990 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:16 0990 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:16 1600 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:16 1600 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:16 1600 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:16 2210 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:16 2210 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:16 2210 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:16 2820 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:16 2820 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:16 2820 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:16 3450 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:16 3450 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:16 3450 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:16 4060 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:16 4060 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:16 4060 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:16 4680 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:16 4680 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:16 4680 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:16 5300 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:16 5300 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:16 5300 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:16 5920 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:16 5920 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:16 5920 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:16 6540 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:16 6540 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:16 6540 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:16 7180 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:16 7180 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:16 7180 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:16 7790 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:16 7790 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:16 7790 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:16 8390 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:16 8390 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:16 8390 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:16 9000 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:16 9000 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:16 9000 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:16 9620 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:16 9620 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:16 9620 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:17 0240 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:17 0240 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:17 0240 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:17 0850 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:17 0850 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:17 0850 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:17 1470 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:17 1470 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:17 1470 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:17 2070 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:17 2070 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:17 2070 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:17 2680 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:17 2680 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:17 2680 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:17 3280 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:17 3280 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:17 3280 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:17 3880 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:17 3880 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:17 3880 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:17 4490 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:17 4490 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:17 4490 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:17 5110 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:17 5110 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:17 5110 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:17 5730 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:17 5730 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:17 5730 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:17 6350 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:17 6350 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:17 6350 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:17 6960 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:17 6960 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
2015-12-08 11:57:17 6960 GRAVITY 15818009736738405  x:-0.057935655 y:3.2442598 z:9.254287
###########static mode###########
2015-12-08 11:57:17 7570 GYROSCOPE 513275548639310  x:-0.125763 y:-0.234432 z:-0.28083
2015-12-08 11:57:17 7570 ACCELEROMETER 513275548639310  x:0.814476 y:2.515188 z:8.669805
